id,slug,language,languages,req_id,title,description,street_address,city,state,country,country_code,postal_code,location_type,latitude,longitude,tags,tags1,tags2,tags5,tags6,tags8,brand,department,recruiter_id,promotion_value,salary_frequency,salary_value,salary_min_value,salary_max_value,salary_currency,employment_type,work_hours,benefits,hiring_organization,source,posted_date,posting_expiry_date,apply_url,internal,searchable,applyable,li_easy_applyable,ats_code,update_date,create_date,category,location_name,full_location,short_location
80,25736-604225,en-us,['en-us'],403093BR,Maintenance Tech II,"Job Summary The Maintenance Technician II supports the FedEx Ground Industrial Maintenance for material handling to complete preventative and predictive maintenance and repair of material handling systems. Will utilize prescribed processes as they relate to mechanical power transmission, electrical, PLC/controls, welding/fabrication and other industrial maintenance related systems. May troubleshoot component and systems issues. Essential Functions Provides preventative and predictive maintenance and repair of material handling systems through demonstrated competency of two or more specialty skills of mechanical power transmission and/or electrical and/or PLC/controls with basic welding/fabrication skills. Ability to troubleshoot, diagnose and repair mechanical and electrical problems and failures within the material handling system but rely on higher level technicians and/or management to make final decisions on more complex issues. Adheres to all applicable safety standards and promotes a safe work environment by attending safety meetings and required trainings and addressing all safety concerns. Responds to sort calls to diagnose problems and make repairs May troubleshoot multiple component issues Ability to utilize the Enterprise Asset Management (EAM) software to enter and retrieve prescribed data. Somewhat complex skills required in diagnosing and troubleshooting mechanical failures May rely on higher level Technicians to assist in more complex troubleshooting and issues May be involved in smaller scope projects May be required to work a flexible schedule including all days and shifts as the business need dictates Examples of what you may learn while in the Tech II level (does not include all areas/responsibilities) Mechanical Identify what component of a conveyor (bearing, pulley, etc.) has caused a conveyor belt to become tracked incorrectly and repair/replace it. Ability to diagnose a power transmission failure by determining which component has failed, such as motor failure, gearbox failure, or possible locked up pulley or roller Ability to read and interpret mechanical drawings and manuals Electrical Ability to use a digital multimeter on AC/DC voltage, continuity, and resistance settings to find failed components and shorted wires. Ability to test a relay or contactor to determine which contacts are bad, not just that the component itself has failed. Ability to read and interpret electrical drawings/schematics and manuals PLC/Controls Open PLC programs offline Troubleshoot electrical controls issues utilizing the I/O lights on a PLC Welding or Fabrication MIG and stick weld in multiple positions (vertical, overhead, etc.) Weld new parts together using appropriate rods, wire, gas, etc. Fabricate basic parts such as a guard or bracket Use oxygen/acetylene torch NONESSENTIAL FUNCTIONS Performs other duties as assigned. Minimum Education High School Diploma or GED required Certificates in Industrial Maintenance/Mechatronics, electrical or mechanical trade or related area and an associate degree in a related area preferred. Minimum Experience Two (2) years experience in Industrial Maintenance/Mechatronics with competency in at least two specialty skills in mechanical power transmission, electrical, or PLC/Controls, with basic welding/fabrication skills required. Related military experience will be considered. In lieu of experience, an associate degree in an Industrial Maintenance/electrical/mechanical trade or related certificates or other degrees may be considered equivalent. Multiple certificates and degrees may be assessed by manager and HR to determine relevancy to minimum qualifications and experience Required Skills, Abilities and / or Licensure Ability to follow procedures as directed by work orders or high-level technicians/management Ability to utilize the Enterprise Asset Management (EAM) software to enter and retrieve prescribed data Ability to solve basic mechanical or electrical problems, which may include understanding of basic engineering formulas Ability to diagnose mechanical power transmission and electrical issues by troubleshooting at multiple component level Effective verbal and written communication within own department to peers, managers, and outside vendors to convey technical data and needs Ability to follow detailed instructions Software skills, including Microsoft Office suite and other web-based applications Possess time management and organizational skills Other Job Description Information This position offers a generous benefits package that includes: Medical, Dental, Vision, 401k w/ company match, vacation, holiday pay, disability benefits, life insurance, parental leave and tuition reimbursement. This is a four tier job family and the base level position requires no prior work experience. Salary range $19.85 - $45.50 per hour, job level and salary determination commensurate with candidate experience. A 15% Geographical pay adjustment is offered on top of the hourly pay. Job level and salary determination commensurate with candidate experience.Address: 8951 Yosemite Street City: Henderson State: Colorado Zip Code: 80640 Domicile Location: FXG-US/USA/P802/Denver Hub Auto req ID: 403093BR Position Type: Part time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: Maintenance Transportation Services Warehouse & Distribution",8951 Yosemite Street,Henderson,Colorado,,US,80640,LAT_LNG,39.8594904,-104.886485,['groundcareers'],,,['FedEx Ground'],['Non-Exempt'],,FedEx Ground,,,0,,0,0,0,USD,PART_TIME,,"['VISION', 'SICK_DAYS', 'VACATION', 'DENTAL', 'PARENTAL_LEAVE', 'CHILD_CARE', 'MEDICAL']",FedEx Ground,ground-careers,,,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=604225,False,True,True,True,fedexground-prod-kenexa,2024-02-01,2024-02-01,"[' Maintenance', ' Transportation Services', ' Warehouse & Distribution']",,"Henderson, Colorado","Henderson, Colorado"
81,25736-603756,en-us,['en-us'],402626BR,Industrial Maintenance Technician I-III,"Job Summary The Maintenance Technician III supports the FedEx Ground industrial maintenance of material handling to complete preventative and predictive maintenance and repair of material handling systems. Will utilize prescribed processes as they relate to mechanical power transmission, electrical, PLC/controls, welding/fabrication and other industrial maintenance related systems. May troubleshoot component and systems issues. Essential Functions Under minimal supervision, provides preventative and predictive maintenance, troubleshooting and repair of material handling systems through demonstrated proficiency in mechanical power transmission and electrical with working knowledge of PLC/controls and welding/fabrication Adheres to all applicable safety standards and promotes a safe work environment by attending safety meetings and required trainings and addressing all safety concerns Will interpret electrical or mechanical schematics, manufacturer’s manuals and engineering specifications to troubleshoot, diagnose and repair system faults and failures or determine escalation Responds to sort calls to diagnose problems and make repairs Ability to utilize the Enterprise Asset Management (EAM) software to enter and retrieve prescribed data Complex skills required in diagnosing and troubleshooting mechanical, electrical and/or PLC/controls failures May rely on higher level Technicians in complex control systems issues May begin to read PLC and have the ability to burn EEPROMs May begin to assist lower level technicians May begin to develop scopes of work and project plans for small scale projects to be executed at a local level May be required to work a flexible schedule including all days and shifts as the business need dictates. Examples of what you can expect to learn in the Tech III level (does not include all areas/responsibilities). Mechanical Understand power transmission concepts, such as gear ratios, service factor, horsepower and frame size to repair/replace a failed gearbox and/or motor when the correct replacement parts are not available Understand mechanical design concepts to be able to replace failed pulleys and bearings with replacements that don’t match design without impacting performance of a conveyor (speed, torque, etc.) Can read, interpret and create or modify mechanical drawings Electrical Use a digital multimeter to resistance test de-energized circuits. Troubleshoot and diagnose both the power and the control branch of motor controls circuits. Read, interpret and create or modify electrical drawings/schematics PLC/Controls Go online with PLC processors to aid in troubleshooting Burn EEPROMs Understand PLC networks, such as ControlNet, DeviceNet, etc. Welding or Fabrication MIG, stick and TIG weld in all positions. Understand difference between structural and non-structural welds and when to apply them Repair broken components where factors such as position or load may impact the repair, such as motor mounting plates or conveyor legs. Use vertical mill/drill and other machining tools NONESSENTIAL FUNCTIONS Performs other duties as assigned. Minimum Education High School Diploma or GED required Certificates in Industrial Maintenance/Mechatronics, electrical or mechanical trade or related area and an associate degree in a related area preferred. Multiple certificates and degrees may be assessed by manager and HR to determine relevancy to minimum qualifications and experience Minimum Experience Four (4) years experience in Industrial Maintenance with proficiency in knowledge and demonstrated skills in mechanical power transmission, electrical and working knowledge of PLC/Controls and welding/fabrication skills through job experience, related military experience and/or related education required. Required Skills, Abilities and / or Licensure Ability to follow procedures as directed by work orders or high-level technicians/management Ability to interpret electrical or mechanical schematics, manufacturer’s manuals and engineering specifications to troubleshoot, diagnose and repair system faults and failures or determine escalation Ability to utilize the Enterprise Asset Management (EAM) software to enter and retrieve prescribed data Ability to solve mechanical or electrical problems, which may include understanding of engineering formulas Ability to diagnose mechanical power transmission, electrical or PLC/controls issues by troubleshooting at multiple component and system level Effective verbal and written communication within own department to peers, managers, and outside vendors to convey technical data and needs Need to collaborate successfully with department, operations, vendors and support teams that failures or projects may require Software skills, including Microsoft Office suite and other web-based applications Possess time management and organizational skills Other Job Description Information This position offers a generous benefits package that includes: Medical, Dental, Vision, 401k w/ company match, vacation, holiday pay, disability benefits, life insurance, parental leave and tuition reimbursement. This is a four tier job family and the base level position requires no prior work experience. Salary range $19.85 - $45.50 per hour, job level and salary determination commensurate with candidate experience. A 15% Geographical pay adjustment is offered on top of the hourly pay. Job level and salary determination commensurate with candidate experience.Address: 8951 Yosemite Street City: Henderson State: Colorado Zip Code: 80640 Domicile Location: FXG-US/USA/P802/Denver Hub Auto req ID: 402626BR Position Type: Full time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: Maintenance Transportation Services Warehouse & Distribution",8951 Yosemite Street,Henderson,Colorado,,US,80640,LAT_LNG,39.8594904,-104.886485,['groundcareers'],,,['FedEx Ground'],['Non-Exempt'],,FedEx Ground,,,0,,0,0,0,USD,FULL_TIME,,"['VISION', 'SICK_DAYS', 'VACATION', 'DENTAL', 'PARENTAL_LEAVE', 'CHILD_CARE', 'MEDICAL']",FedEx Ground,ground-careers,,,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=603756,False,True,True,True,fedexground-prod-kenexa,2024-02-01,2024-02-01,"[' Maintenance', ' Transportation Services', ' Warehouse & Distribution']",,"Henderson, Colorado","Henderson, Colorado"
82,51255,en-us,['en-us'],51255,Shipping and Receiving Clerk I,"Shift Hours 1st shift Monday-Friday 6am-2:30pm 3955 E. Holmes Rd. Memphis, TN 38118 About FedEx Supply Chain FedEx Supply Chain, a subsidiary of FedEx Corp. (NYSE: FDX), is a leader in the third-party logistics industry offering a diverse service portfolio that enables commerce for businesses. With a proven track record of innovation and operational excellence, FedEx Supply Chain takes a consultative approach to optimize logistics processes, implement innovative technology and drive continuous improvement. By leveraging best practices and the world-renowned FedEx network, FedEx Supply Chain delivers leading solutions that provide flexibility, enable scalability and improve cost-effectiveness for customers. Through more than 11,000 employees, 130 operations and 35 million square feet of warehouse space, FedEx Supply Chain manages nearly 150 million packages and processes 358 million returns each year. For more information, go to supplychain.fedex.com. We Have…. A strong FedEx brand consistently ranked among the world’s most admired and trusted employers. A top notch leadership team with the experience needed to grow and develop your career. An open mind for new ideas and creative methods. A strong compensation and benefits package, including health, vision, dental, 401k with a strong match and much more! General Summary… Performs all activities related to the accurate and timely shipping and/or receiving of product. This Position Will Be Responsible For… Prepare products to be received or shipped from warehouse/department. Match actual product to associated documentation; record transactions in Warehouse Management System (WMS). Research and resolve discrepancies between actual product and associated documentation. Prepare routine activity reports. Respond to internal and external requests for information regarding receiving/shipping data or issues. Perform work safely and in accordance with company and customer standards and safety regulations. Report any and all unsafe conditions to the appropriate person. Perform additional related duties in the department. You might be a great fit if… High School Diploma or GED. 0-2 years’ experience in a warehouse environment. Efficient in Microsoft Office, including Excel, and Word. Excellent verbal and written communication skills. Customer service driven. Strong team player. Ability to follow policies and procedures. Ability to read, write and interpret information. Ability to add, subtract, multiply and divide. Ability to use hands to finger, handle, or feel. Ability to sit/walk/stand for up to 10 hours per day. Ability to intermittently crawl, squat, climb, twist, bend, stoop, push or pull. Must possess visual acuity, i.e., close, distance, and color vision, depth perception and the ability to adjust focus. Ability to lift/carry items less than 40 pounds. Referrals… If this isn’t the job for you perhaps you have a friend who would be a perfect fit! Please send them this link by clicking the ""Share"" icon above or have them apply online by clicking here and searching our openings. ADA – FedEx Supply Chain will make reasonable accommodations in compliance with the Americans with Disabilities Act of 1990. Reasonable accommodations are available for qualified individuals with disabilities throughout the subsequent application process. FedEx Logistics, Inc. and its subsidiaries are equal opportunity employers. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. The FedEx Logistics companies are committed to providing access, equal opportunity, and reasonable accommodation for qualified individuals with disabilities in its application procedures, hiring, and other terms and conditions of employment. To request a reasonable accommodation, please contact Fxl.talentacquisition@fedex.com. Job ID: 51255 Schedule: Full-time",,Memphis,Tennessee,United States,US,,LAT_LNG,35.1433379,-90.01513109999999,,,,,,,FedEx Supply Chain,,,0,,,,,,FULL_TIME,,,,genco,,,https://genco.taleo.net/careersection/2/jobdetail.ftl?job=51255&lang=en,False,True,True,False,fedexgenco-prod-taleo,,2024-02-01,[' Warehouse & Distribution'],,"Memphis, Tennessee","Memphis, Tennessee"
83,P25-6660-29,en-us,['en-us'],P25-6660-29,Package Handler - Part & Full Time (Warehouse like),"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.25 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. $16.25-$17.25/hour to start Address: 730 60th Street South City: St Cloud State: MN Zip Code: 56301 Location: FXG-US/USA/P563/St. Cloud Colocation Req ID: P25-6660-29",730 60th Street South,St Cloud,MN,US,US,56301,LAT_LNG,45.4695736,-94.12629609999999,['groundwarehousejobs'],,,,,,FedEx Ground,,,0,,,,,,,,,,PARADOX OLIVIA,,,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-6660-29,False,True,True,False,fedexparadox-prod-feed,,2024-02-01,[' Package Handler'],FXG-US/USA/P563/St. Cloud Colocation,"St Cloud, MN","St Cloud, MN"
84,P25-6574-11,en-us,['en-us'],P25-6574-11,Package Handler - Part Time (Warehouse like),"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay starting at: $16.20 - $16.70 / hr Address: 2360 E North Street City: Kokomo State: IN Zip Code: 46901 Location: FXG-US/USA/P469/Kokomo Colocation Req ID: P25-6574-11",2360 E North Street,Kokomo,IN,US,US,46901,LAT_LNG,40.4992647,-86.0964375,['groundwarehousejobs'],,,,,,FedEx Ground,,,0,,,,,,,,,,PARADOX OLIVIA,,,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-6574-11,False,True,True,False,fedexparadox-prod-feed,,2024-02-01,[' Package Handler'],FXG-US/USA/P469/Kokomo Colocation,"Kokomo, IN","Kokomo, IN"
85,P25-7288-8,en-us,['en-us'],P25-7288-8,Package Handler - Part Time (Warehouse like),"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $16.20 - $16.70 / hr Address: 134 Amelia Road City: Beaver State: WV Zip Code: 25813 Location: FXG-US/USA/P258/Beckley Colocation Req ID: P25-7288-8",134 Amelia Road,Beaver,WV,US,US,25813,LAT_LNG,37.7920596,-81.1290233,['groundwarehousejobs'],,,,,,FedEx Ground,,,0,,,,,,,,,,PARADOX OLIVIA,,,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7288-8,False,True,True,False,fedexparadox-prod-feed,,2024-02-01,[' Package Handler'],FXG-US/USA/P258/Beckley Colocation,"Beaver, WV","Beaver, WV"
86,P25-7235-67,en-us,['en-us'],P25-7235-67,Package Handler (Warehouse like),"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $16.20 - $18.70 / hour Address: 450 Falling Creek Road City: Spartanburg State: SC Zip Code: 29301 Location: FXG-US/USA/P293/Spartanburg Colocation Req ID: P25-7235-67",450 Falling Creek Road,Spartanburg,SC,US,US,29301,LAT_LNG,34.9583124,-82.04921619999999,['groundwarehousejobs'],,,,,,FedEx Ground,,,0,,,,,,,,,,PARADOX OLIVIA,,,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7235-67,False,True,True,False,fedexparadox-prod-feed,,2024-02-01,[' Package Handler'],FXG-US/USA/P293/Spartanburg Colocation,"Spartanburg, SC","Spartanburg, SC"
87,P25-7351-3,en-us,['en-us'],P25-7351-3,Package Handler Sioux Falls Metro Area (Warehouse Like),"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Wages up to $17.70 City: Sioux Falls State: SD Zip Code: 57107 Location: Sioux Falls Area Req ID: P25-7351-3",,Sioux Falls,SD,US,US,57107,LAT_LNG,43.5898358,-96.731267,['groundwarehousejobs'],,,,,,FedEx Ground,,,0,,,,,,,,,,PARADOX OLIVIA,,,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7351-3,False,True,True,False,fedexparadox-prod-feed,2024-02-01,2024-01-31,[' Package Handler'],Sioux Falls Area,"Sioux Falls, SD","Sioux Falls, SD"
88,51239,en-us,['en-us'],51239,Forklift Operator II,"Location: Hixson Blvd. Lebanon, TN 1st Shift M-TH 5a-3:30p / Pay: $19.50/hr. General Summary…. The Forklift Operator II is primarily responsible for safely operating complex powered material handling equipment (includes the Order Picker, Turret, Drexel, etc.) for the purpose of product receipt, storage and order fulfillment. This position is responsible for product safety, quality, legality, and integrity. This position will be responsible for….. Full case order picking for replenishment, customer orders and packaging components. Pallet retrieval and put away in narrow aisle bulk rack storage system. Quality control to ensure accuracy of all transactions. Loading and unloading of pallets and cases from trucks and conveyor lines, by hand or equipment. Sorting, building and wrapping product to pallets to ensure compliance to customer expectation. Maintain accuracy of storage locations by performing daily cycle counts and routine inventory maintenance tasks. Perform other distribution work functions as needed due to business volume and need. You might be a great fit if…. Education/Experience High school diploma or equivalent. 1+ years' experience with daily power equipment operations preferred. 6-months minimum is required. Must meet all PPE and fall protection requirements. Ability to operate powered complex material handling equipment, i.e. Order Picker, Turret, Drexel, etc. Not afraid of working on equipment at extended heights. Strong sense of urgency, attention to detail and flexibility in meeting deadlines. Excellent verbal and written communication skills. Customer service driven Strong team player. This position operates in a specialty designated federal area and, due to contractual and regulatory obligations, requires U.S. citizenship in order to be considered for this position. Physical/Cognitive Requirements With or without accommodation: Ability to follow policies and procedures. Ability to read, write and interpret information. Ability to add, subtract, multiply and divide. Ability to use hands to finger, handle, or feel. Ability to sit/walk/stand for up to 10 hours per day. Ability to intermittently crawl, squat, climb, twist, bend, stoop, push or pull. Must possess visual acuity, i.e., close, distance, and color vision, depth perception and the ability to adjust focus. Ability to lift/carry items less than 60 pounds. ADA – FedEx Supply Chain will make reasonable accommodations in compliance with the Americans with Disabilities Act of 1990. Reasonable accommodations are available for qualified individuals with disabilities throughout the subsequent application process. FedEx Logistics, Inc. and its subsidiaries are equal opportunity employers. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. The FedEx Logistics companies are committed to providing access, equal opportunity, and reasonable accommodation for qualified individuals with disabilities in its application procedures, hiring, and other terms and conditions of employment. To request a reasonable accommodation, please contact Fxl.talentacquisition@fedex.com. Job ID: 51239 Schedule: Full-time",,Lebanon,Tennessee,United States,US,,LAT_LNG,36.198116,-86.29162559999999,,,,,,,FedEx Supply Chain,,,0,,,,,,FULL_TIME,,,,genco,,,https://genco.taleo.net/careersection/2/jobdetail.ftl?job=51239&lang=en,False,True,True,False,fedexgenco-prod-taleo,,2024-02-01,[' Warehouse & Distribution'],,"Lebanon, Tennessee","Lebanon, Tennessee"
89,25736-614354,en-us,['en-us'],412998BR,Ops Manager - Hub,"Job Summary This is a frontline manager position that supports the FedEx Ground (FXG) Safety Above All Culture and manages specific day-to-day operations and an assigned staff. Responsible for ensuring safe and efficient package sortation through the management of Package Handlers. The Operations Manager may also manage administrative employees and functions and ensures administrative processes are compliant with FXG policies and procedures and governmental regulations. Essential Functions Serves as a champion for FXG’s Safety Above All Culture and supports all related initiatives • Management responsibilities include, but are not limited to: hiring, terminations, coaching, training, recognition and rewards, performance evaluation and management, discipline, addressing employee concerns and staff productivity • Plans, organizes, staffs, directs and controls specific day-to-day operations • Responsible for assigning and managing employees to ensure the safe and efficient sortation of packages through the facility, minimizing operational cost and maximizing operational quality, including the movement, tracking and administration of trailers (in conjunction with the linehaul department as applicable) • Analyzes operational performance through direct observation, interpretation of reports and collaboration with others. Determines opportunities for improvement of key metrics and executes action plans to achieve results • Leads daily employee and/or planning meetings to ensure workforce communication and understanding of operational updates and daily goals; Includes communication and public speaking to small and large audiences on a regular basis • Participates in the development of and responsible for administering company employee relations strategies, including maintaining the confidentiality of such material and matters • Participates in the development of and responsible for administering company safety strategies and programs • Investigates, resolves and/or escalates customer service issues, as appropriate • Responsible for training new employees regarding job duties and performance expectations and ensuring compliance with FXG policies, procedures and other training requirements, including but not limited to training related to quality assurance, SWAK, hazardous materials, Video Event Data Recorder (VEDR) coaching, and dock safety • Mentors and develops critical skill sets for new and/or less-experienced Operations Managers • Adapts quickly to change to meet dynamic business needs; Displays flexibility and appropriate sense of urgency, while leading and engaging employees in a positive and professional manner Minimum Education High school diploma or GED required; Bachelor’s degree preferred. Minimum Experience • Six (6) months experience required in the following areas: package handler at FedEx Ground, fast-paced environment (retail, hospitality, fulfillment center, warehouse, dock, or stock room/stock functions), military experience with honorable discharge or supervisory experience. • In lieu of experience, certification program or Associate's Degree in related area or 2+ years of college courses towards a degree • Bachelor's Degree (preferred). Required Skills, Abilities and / or Licensure Ability to inspire a shared vision and empower and motivate a team • Demonstrated ability to build professional rapport, effectively lead a team and positively influence diverse groups • Proven ability to apply sound business judgment to establish and accomplish goals • Verbal and written communication skills necessary to communicate with various audience levels and group sizes • Ability to effectively provide employees instruction on process and practice • Ability to read, interpret and draw conclusions from numerical data and written information • Software skills, including use of Microsoft Office software and web-based applications • Ability to maintain a working knowledge of relevant technology-based projects, including various devices and computer- based applications • Ability to mentor, coach and act as a knowledge resource to other employees.% of Travel for the Position: 0-25% Address: 2157 STACIES WAY City: GREENWOOD State: Indiana Zip Code: 46143 Domicile Location: FXG-US/USA/P474/Greenwood Hub Auto req ID: 412998BR Position Type: Part time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: General",2157 STACIES WAY,GREENWOOD,Indiana,,US,46143,LAT_LNG,39.597766,-86.0569411,['groundcareers'],,,['FedEx Ground'],['Non-Exempt'],,FedEx Ground,,,0,,0,0,0,USD,PART_TIME,,"['VISION', 'SICK_DAYS', 'VACATION', 'DENTAL', 'PARENTAL_LEAVE', 'CHILD_CARE', 'MEDICAL']",FedEx Ground,ground-careers,,,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=614354,False,True,True,True,fedexground-prod-kenexa,2024-02-01,2024-02-01,[' General'],,"GREENWOOD, Indiana","GREENWOOD, Indiana"
